x,y,coral,ship,oil,metal,helium,species
84,61,0.0,0.0,0.0,0.0,0.0,0.0
84,62,0.0,0.0,0.0,0.0,0.0,0.0
84,63,0.0,0.0,0.0,0.0,0.0,0.0
84,64,0.0,,0.0,0.0,0.0,0.0
84,65,0.0,0.0,0.0,0.0,0.0,0.0
84,66,0.0,0.0,0.0,0.0,0.0,0.0
84,67,0.0,0.0,0.0,0.0,0.0,0.0
84,68,0.0,0.0,0.0,0.0,0.0,0.0
84,69,0.0,0.0,0.0,0.0,0.0,0.0
84,70,0.0,0.0,0.0,0.0,0.0,1.261499499600239
84,71,0.0,0.0,,0.0,0.0,1.25958996909757
84,72,0.0,0.0,0.0,0.0,0.0,0.6534079832639805
84,73,0.0,0.0,0.0,0.0,0.0,0.2485699897315338
84,74,0.0,0.0,0.0,0.0,0.0,1.3364234447489052
84,75,0.0,0.0,0.0,0.0,0.0,0.8353701044790506
84,76,0.0,0.0,0.0,0.0,,1.5261261718214554
84,77,0.0,0.0,,0.0,0.0,0.1414383077560292
84,78,0.0,0.0,0.0,0.0,0.0,0.7209915604599948
84,79,0.0,0.0,0.0,0.0,0.0,0.1324216322456957
84,80,0.0,0.0,0.0,0.0,0.0,1.985015499716236
84,81,0.0,0.0,0.0,0.0,0.0,0.1415567892653711
84,82,0.0,0.0,0.0,0.0,0.0,0.2551544715152066
84,83,0.0,0.0,0.0,0.0,0.0,0.2759034693887638
84,84,,0.0,0.0,0.0,0.0,1.733044119274123
84,85,0.0,0.0,0.0,0.0,0.0,0.8434627794548257
84,86,0.0,0.0,0.0,,,1.015634347969816
84,87,0.0,0.0,0.0,0.0,0.0,0.0290671203572919
84,88,0.0,0.0,0.0,,0.0,0.9506040227199688
84,89,0.0,0.0,0.0,0.0,0.0,1.4083281855633665
84,90,0.0,0.0,0.0,1.0,0.0,1.1343412852688572
84,91,0.0,0.0,0.0,0.0,0.0,0.7691512475447434
84,92,0.1578553556022,0.0,0.0,0.0,0.0,0.1704191451566254
84,93,0.8742066319293142,0.0,0.0,0.0,0.0,1.365031910286603
84,94,0.2835706725640433,0.0,0.0,0.0,0.0,0.62833793081624
84,95,0.0,1.0,0.0,0.0,0.0,0.0
84,96,0.0,1.0,0.0,0.0,0.0,0.0
84,97,0.0,1.0,0.0,0.0,0.0,0.0
84,98,0.0,1.0,0.0,0.0,,0.0
84,99,0.0,1.0,0.0,0.0,0.0,0.0
85,0,0.0,0.0,0.0,0.0,0.0,0.0
85,1,0.0,0.0,0.0,0.0,0.0,0.0
85,2,0.0,0.0,0.0,0.0,0.0,0.0
85,3,0.0,0.0,0.0,0.0,0.0,0.0
85,4,0.0,,0.0,0.0,0.0,0.0
85,5,0.0,0.0,,0.0,0.0,0.0
85,6,0.0,0.0,0.0,0.0,0.0,0.0
85,7,0.0,0.0,0.0,0.0,0.0,0.0
85,8,0.0,0.0,0.0,0.0,0.0,0.0
85,9,0.0,0.0,0.0,0.0,0.0,0.0
85,10,0.0,0.0,0.0,0.0,0.0,
85,11,0.0,0.0,0.0,0.0,0.0,0.0
85,12,0.0,0.0,,0.0,0.0,0.0
85,13,0.0,0.0,0.0,0.0,0.0,0.0
85,14,0.0,0.0,0.0,0.0,0.0,0.0
85,15,0.0,0.0,0.0,0.0,0.0,0.0
85,16,0.0,0.0,0.0,0.0,0.0,0.0
85,17,0.0,0.0,0.0,0.0,0.0,0.0
85,18,,0.0,0.0,0.0,0.0,0.0
85,19,,0.0,0.0,0.0,0.0,0.0
85,20,0.0,0.0,0.0,0.0,0.0,0.0
85,21,0.0,0.0,0.0,0.0,0.0,
85,22,0.0,0.0,0.0,0.0,0.0,0.0
85,23,0.0,0.0,0.0,0.0,0.0,0.0
85,24,0.0,0.0,0.0,0.0,0.0,0.0
85,25,0.0,0.0,0.0,0.0,0.0,
85,26,0.0,0.0,0.0,0.0,0.0,0.0
85,27,,0.0,0.0,0.0,0.0,0.0
85,28,0.0,0.0,0.0,,0.0,0.0
85,29,0.0,0.0,0.0,0.0,0.0,0.0
85,30,0.0,0.0,0.0,0.0,0.0,0.0
85,31,0.0,0.0,0.0,0.0,0.0,0.0
85,32,0.0,0.0,0.0,0.0,0.0,0.0
85,33,0.0,0.0,,0.0,0.0,0.0
85,34,,0.0,0.0,0.0,0.0,0.0
85,35,0.0,0.0,0.0,0.0,0.0,0.0
85,36,0.0,0.0,0.0,0.0,0.0,0.0
85,37,0.0,0.0,0.0,0.0,0.0,0.0
85,38,0.0,0.0,0.0,0.0,0.0,0.0
85,39,0.0,0.0,0.0,0.0,0.0,0.0
85,40,0.0,0.75,0.0,0.0,0.0,0.0
85,41,0.0,0.75,0.0,0.0,0.0,0.0
85,42,,0.75,0.0,0.0,0.0,0.0
85,43,0.0,0.75,0.0,0.0,0.0,0.0
85,44,0.0,0.75,0.0,,0.0,0.0
85,45,0.0,0.75,0.0,0.0,0.0,0.0
85,46,0.0,0.75,0.0,0.0,0.0,0.0
85,47,0.0,0.75,0.0,0.0,0.0,0.0
85,48,0.0,0.75,0.0,0.0,0.0,0.0
85,49,0.0,0.75,0.0,0.0,0.0,0.0
85,50,0.0,,0.0,,0.0,0.0
85,51,0.0,0.75,0.0,0.0,0.0,0.0
85,52,0.0,0.75,0.0,0.0,0.0,0.0
85,53,0.0,0.75,0.0,0.0,0.0,0.0
85,54,0.0,0.75,0.0,0.0,0.0,0.0
85,55,0.0,0.75,0.0,0.0,0.0,0.0
85,56,0.0,0.75,0.0,0.0,0.0,0.0
85,57,0.0,0.75,0.0,0.0,0.0,0.0
85,58,0.0,0.75,0.0,0.0,0.0,0.0
85,59,0.0,0.75,,0.0,0.0,0.0
85,60,0.0,0.75,0.0,0.0,0.0,0.0
85,61,0.0,0.0,0.0,0.0,0.0,0.0
85,62,0.0,0.0,0.0,0.0,0.0,0.0
85,63,0.0,0.0,0.0,0.0,0.0,
85,64,0.0,0.0,0.0,0.0,0.0,0.0
85,65,0.0,0.0,0.0,0.0,0.0,0.0
85,66,0.0,0.0,0.0,0.0,0.0,0.0
85,67,0.0,0.0,0.0,0.0,0.0,0.0
85,68,0.0,0.0,0.0,0.0,0.0,0.0
85,69,0.0,0.0,0.0,0.0,0.0,0.0
85,70,0.0,0.0,0.0,0.0,0.0,0.0
85,71,,0.0,0.0,0.0,0.0,0.0489452154410734
85,72,0.0,0.0,0.0,0.0,0.0,1.2381096462498824
85,73,0.0,0.0,0.0,0.0,0.0,1.6145889439489842
85,74,0.0,0.0,0.0,0.0,0.0,0.1231022682727198
85,75,0.0,0.0,0.0,0.0,0.0,1.14711659133862
85,76,0.0,0.0,0.0,0.0,0.0,1.1990068349613292
85,77,0.0,0.0,0.0,0.0,0.0,0.5128327381175538
85,78,0.0,0.0,0.0,0.0,0.0,0.8392467165996811
85,79,0.0,0.0,0.0,0.0,0.0,0.5977982054123361
85,80,0.0,0.0,0.0,0.0,0.0,1.016588009016101
85,81,0.0,0.0,0.0,0.0,0.0,0.4315130276228526
85,82,0.0,0.0,0.0,0.0,0.0,0.0546232300860055
85,83,0.0,0.0,0.0,0.0,0.0,1.4941993531471554
85,84,0.0,0.0,0.0,0.0,0.0,0.0658031605670536
85,85,0.0,0.0,0.0,0.0,0.0,0.6120101518425134
85,86,0.0,0.0,0.0,0.0,0.0,1.807617740982474
85,87,0.0,0.0,0.0,1.0,0.0,0.1307879076423115
85,88,,0.0,0.0,1.0,0.0,0.9558880933388664
85,89,0.0,0.0,0.0,1.0,0.0,1.859062011955421
85,90,0.0,0.0,0.0,1.0,0.0,0.0814869171478773
85,91,1.2203643555102226,0.0,0.0,1.0,0.0,1.0274814114144797
85,92,0.462208503408903,0.0,0.0,1.0,0.0,1.618176632584705
85,93,,0.0,0.0,1.0,0.0,0.218561863424364
85,94,0.0207824752426597,1.0,0.0,0.0,0.0,0.8431806179431601
85,95,0.0,1.0,0.0,0.0,0.0,0.0
85,96,0.0,1.0,0.0,0.0,0.0,0.0
85,97,,1.0,0.0,0.0,0.0,0.0
85,98,0.0,1.0,0.0,0.0,0.0,0.0
85,99,0.0,1.0,0.0,,0.0,0.0
86,0,0.0,0.0,0.0,0.0,,0.0
86,1,0.0,0.0,0.0,,0.0,0.0
86,2,0.0,0.0,0.0,0.0,0.0,0.0
86,3,0.0,0.0,0.0,0.0,0.0,0.0
86,4,0.0,0.0,0.0,0.0,0.0,0.0
86,5,0.0,0.0,0.0,0.0,0.0,0.0
86,6,0.0,0.0,0.0,0.0,0.0,0.0
86,7,0.0,0.0,,0.0,0.0,0.0
86,8,0.0,0.0,86.0,0.0,0.0,0.0
86,9,0.0,0.0,0.0,0.0,0.0,0.0
86,10,0.0,0.0,0.0,0.0,0.0,0.0
86,11,0.0,0.0,0.0,0.0,0.0,0.0
86,12,0.0,0.0,0.0,0.0,,0.0
86,13,0.0,0.0,0.0,0.0,0.0,0.0
86,14,0.0,0.0,86.0,0.0,0.0,0.0
86,15,0.0,0.0,0.0,0.0,0.0,0.0
86,16,0.0,0.0,0.0,0.0,0.0,0.0
86,17,0.0,0.0,0.0,0.0,0.0,0.0
86,18,0.0,0.0,0.0,0.0,0.0,0.0
86,19,0.0,0.0,0.0,0.0,0.0,0.0
86,20,0.0,0.0,0.0,0.0,0.0,0.0
86,21,0.0,0.0,0.0,0.0,0.0,0.0
86,22,0.0,0.0,0.0,0.0,0.0,0.0
86,23,0.0,0.0,0.0,0.0,0.0,0.0
86,24,0.0,0.0,0.0,0.0,0.0,0.0
86,25,0.0,0.0,0.0,0.0,0.0,0.0
86,26,0.0,0.0,0.0,0.0,0.0,0.0
86,27,0.0,0.0,0.0,0.0,0.0,0.0
86,28,0.0,0.0,0.0,,0.0,0.0
86,29,0.0,0.0,0.0,0.0,0.0,0.0
86,30,0.0,0.0,0.0,0.0,,0.0
86,31,0.0,0.0,0.0,0.0,,0.0
86,32,0.0,0.0,0.0,0.0,0.0,0.0
86,33,0.0,0.0,86.0,0.0,0.0,0.0
86,34,,0.0,0.0,0.0,0.0,0.0
86,35,0.0,0.0,0.0,0.0,0.0,0.0
86,36,0.0,0.0,0.0,0.0,0.0,0.0
86,37,0.0,0.0,0.0,0.0,0.0,0.0
86,38,0.0,0.0,0.0,0.0,0.0,
86,39,0.0,0.0,0.0,0.0,0.0,0.0
86,40,0.0,0.0,0.0,0.0,,0.0
86,41,0.0,0.75,0.0,0.0,0.0,0.0
86,42,0.0,0.75,0.0,0.0,0.0,0.0
86,43,0.0,0.75,0.0,0.0,0.0,0.0
86,44,0.0,0.75,0.0,0.0,0.0,0.0
86,45,0.0,,0.0,0.0,0.0,0.0
86,46,0.0,0.75,0.0,0.0,0.0,0.0
86,47,0.0,0.75,0.0,0.0,0.0,0.0
86,48,0.0,0.75,0.0,0.0,0.0,0.0
86,49,0.0,0.75,0.0,0.0,0.0,0.0
86,50,0.0,0.75,0.0,0.0,0.0,
86,51,0.0,0.75,0.0,0.0,0.0,0.0
86,52,0.0,0.75,86.0,0.0,0.0,0.0
86,53,0.0,0.75,0.0,0.0,0.0,0.0
86,54,0.0,0.75,0.0,0.0,0.0,0.0
86,55,0.0,0.75,0.0,0.0,0.0,0.0
86,56,0.0,0.75,0.0,0.0,0.0,0.0
86,57,0.0,0.75,0.0,0.0,0.0,0.0
86,58,0.0,0.75,86.0,0.0,0.0,0.0
86,59,0.0,0.75,0.0,0.0,0.0,
86,60,0.0,0.0,0.0,0.0,0.0,0.0
86,61,0.0,0.0,0.0,0.0,0.0,0.0
86,62,0.0,0.0,0.0,0.0,0.0,0.0
86,63,0.0,0.0,0.0,0.0,0.0,0.0
86,64,0.0,0.0,0.0,0.0,0.0,0.0
86,65,0.0,0.0,0.0,0.0,0.0,0.0
86,66,0.0,0.0,0.0,0.0,0.0,0.0
86,67,,0.0,0.0,0.0,0.0,0.0
86,68,0.0,0.0,0.0,0.0,0.0,0.0
86,69,0.0,0.0,0.0,0.0,0.0,0.0
86,70,0.0,0.0,0.0,0.0,0.0,0.0
86,71,0.0,0.0,0.0,0.0,0.0,0.0
86,72,0.0,0.0,,0.0,,0.7430482646790124
86,73,0.0,0.0,0.0,0.0,0.0,0.2212858296967744
86,74,0.0,0.0,0.0,0.0,0.0,0.3378132704255745
86,75,0.0,0.0,0.0,0.0,0.0,1.340029085888044
86,76,0.0,0.0,0.0,0.0,0.0,0.6495263787675083
86,77,0.0,0.0,86.0,0.0,0.0,1.8877523259894948
86,78,0.0,0.0,0.0,0.0,0.0,0.2510668886599555
86,79,0.0,0.0,0.0,0.0,0.0,0.745251418001709
86,80,0.0,0.0,0.0,0.0,0.0,0.0022496303607053
86,81,0.0,0.0,,0.0,0.0,1.0931826662496644
86,82,0.0,0.0,0.0,0.0,0.0,0.3273786114702174
86,83,0.0,0.0,0.0,0.0,0.0,1.923259254803404
86,84,0.0,0.0,0.0,0.0,0.0,0.6410144191075359
86,85,0.0,0.0,0.0,0.0,0.0,1.0602349139270013
86,86,0.0,0.0,0.0,1.0,0.0,0.1527814536635451
86,87,0.0,0.0,0.0,1.0,0.0,0.5290736704590044
86,88,0.0,0.0,0.0,1.0,0.0,0.9599296532633248
86,89,0.0,0.0,0.0,1.0,0.0,1.3311368175027318
86,90,0.0,0.0,0.0,1.0,0.0,1.5278289529334237
86,91,0.6196861570659224,0.0,0.0,1.0,0.0,0.8514808274910329
86,92,0.1384696950353969,0.0,0.0,1.0,0.0,0.6785401332369905
86,93,0.5778815812917173,0.0,0.0,1.0,0.0,0.0682640517150526
86,94,0.5798957232016402,1.0,0.0,1.0,0.0,1.02150106682618
86,95,0.0,1.0,,0.0,0.0,0.0
86,96,0.0,1.0,86.0,0.0,0.0,0.0
86,97,0.0,1.0,,0.0,0.0,0.0
86,98,0.0,1.0,0.0,0.0,0.0,0.0
86,99,0.0,1.0,0.0,0.0,0.0,0.0
87,0,0.0,0.0,0.0,0.0,0.0,0.0
87,1,0.0,0.0,87.0,0.0,0.0,0.0
87,2,0.0,0.0,87.0,0.0,,0.0
87,3,0.0,0.0,0.0,0.0,0.0,0.0
87,4,0.0,0.0,0.0,0.0,0.0,0.0
87,5,0.0,0.0,0.0,0.0,0.0,0.0
87,6,0.0,0.0,0.0,0.0,0.0,0.0
87,7,0.0,0.0,0.0,0.0,0.0,0.0
87,8,0.0,0.0,87.0,0.0,0.0,0.0
87,9,0.0,0.0,0.0,0.0,,0.0
87,10,0.0,0.0,0.0,0.0,0.0,0.0
87,11,0.0,0.0,0.0,0.0,0.0,0.0
87,12,0.0,0.0,0.0,0.0,0.0,0.0
87,13,0.0,0.0,0.0,,0.0,0.0
87,14,0.0,0.0,87.0,0.0,0.0,0.0
87,15,,0.0,0.0,0.0,0.0,0.0
87,16,0.0,0.0,0.0,0.0,0.0,0.0
87,17,0.0,0.0,0.0,0.0,0.0,0.0
87,18,0.0,0.0,0.0,0.0,0.0,0.0
87,19,0.0,0.0,0.0,0.0,0.0,
87,20,0.0,0.0,87.0,,0.0,0.0
87,21,0.0,0.0,87.0,0.0,0.0,0.0
87,22,0.0,0.0,0.0,0.0,0.0,0.0
87,23,0.0,0.0,0.0,0.0,0.0,0.0
87,24,0.0,0.0,0.0,0.0,0.0,0.0
87,25,0.0,0.0,0.0,0.0,0.0,0.0
87,26,0.0,0.0,0.0,,0.0,0.0
87,27,0.0,0.0,87.0,0.0,0.0,0.0
87,28,0.0,0.0,0.0,0.0,0.0,0.0
87,29,0.0,0.0,0.0,0.0,0.0,0.0
87,30,0.0,0.0,0.0,0.0,0.0,0.0
87,31,0.0,0.0,0.0,0.0,0.0,0.0
87,32,0.0,0.0,0.0,0.0,0.0,0.0
87,33,0.0,0.0,87.0,0.0,0.0,0.0
87,34,0.0,0.0,0.0,0.0,0.0,0.0
87,35,,0.0,0.0,,0.0,0.0
87,36,0.0,0.0,0.0,0.0,0.0,0.0
87,37,0.0,0.0,0.0,0.0,0.0,0.0
87,38,0.0,0.0,0.0,0.0,0.0,0.0
87,39,0.0,0.0,87.0,0.0,0.0,
87,40,0.0,0.0,0.0,0.0,0.0,0.0
87,41,0.0,0.75,0.0,0.0,0.0,0.0
87,42,0.0,0.75,0.0,0.0,0.0,0.0
87,43,0.0,0.75,0.0,0.0,0.0,0.0
87,44,,0.75,0.0,0.0,0.0,0.0
87,45,0.0,0.75,87.0,0.0,0.0,0.0
87,46,0.0,0.75,87.0,0.0,0.0,0.0
87,47,0.0,0.75,0.0,0.0,0.0,0.0
87,48,0.0,0.75,0.0,0.0,0.0,0.0
87,49,0.0,0.75,0.0,,0.0,0.0
87,50,0.0,0.75,0.0,0.0,0.0,0.0
87,51,0.0,0.75,0.0,0.0,0.0,0.0
87,52,0.0,,87.0,0.0,0.0,0.0
87,53,0.0,,,0.0,0.0,0.0
87,54,0.0,0.75,0.0,0.0,0.0,0.0
87,55,0.0,0.75,0.0,0.0,0.0,0.0
87,56,0.0,0.75,0.0,0.0,0.0,0.0
87,57,0.0,0.75,0.0,0.0,0.0,0.0
87,58,0.0,0.75,87.0,0.0,0.0,0.0
87,59,0.0,0.75,,0.0,0.0,0.0
87,60,0.0,0.0,0.0,0.0,0.0,0.0
87,61,0.0,0.0,0.0,0.0,0.0,0.0
87,62,,0.0,0.0,0.0,0.0,0.0
87,63,0.0,0.0,0.0,0.0,0.0,0.0
87,64,0.0,0.0,87.0,0.0,0.0,0.0
87,65,0.0,0.0,87.0,0.0,0.0,0.0
87,66,0.0,0.0,0.0,0.0,0.0,0.0
87,67,0.0,0.0,0.0,0.0,0.0,0.0
87,68,0.0,0.0,0.0,0.0,0.0,0.0
87,69,0.0,0.0,0.0,0.0,0.0,0.0
87,70,0.0,0.0,0.0,0.0,0.0,0.0
87,71,0.0,0.0,87.0,0.0,0.0,0.0
87,72,0.0,0.0,0.0,0.0,0.0,0.0
87,73,0.0,0.0,0.0,0.0,0.0,0.4096061100080941
87,74,0.0,0.0,0.0,0.0,0.0,1.6248736520047808
87,75,0.0,0.0,0.0,,0.0,1.383917272621876
87,76,0.0,0.0,0.0,0.0,0.0,0.0707378038839531
87,77,0.0,0.0,,0.0,0.0,1.4311815399035617
87,78,0.0,0.0,0.0,0.0,0.0,1.50122672159798
87,79,0.0,0.0,0.0,0.0,0.0,0.249196008638462
87,80,0.0,0.0,0.0,0.0,0.0,1.191111218200004
87,81,0.0,0.0,0.0,0.0,0.0,1.547931915462967
87,82,0.0,0.0,0.0,0.0,0.0,0.535660315225072
87,83,0.0,0.0,,0.0,0.0,0.9190986879988704
87,84,0.0,0.0,0.0,0.0,0.0,1.5259410363468229
87,85,0.0,0.0,0.0,1.0,,0.7765301243245469
87,86,0.0,0.0,0.0,1.0,0.0,0.6307142808322417
87,87,0.0,0.0,0.0,1.0,0.0,1.4408414078427296
87,88,0.0,0.0,0.0,1.0,0.0,0.96272363667034
87,89,0.0,0.0,87.0,1.0,0.0,
87,90,0.0,0.0,87.0,1.0,0.0,1.3014731925473777
87,91,0.3337626221491313,0.0,0.0,1.0,0.0,1.0886443349106305
87,92,1.0919184742504506,0.0,0.0,1.0,0.0,0.0672044916362253
87,93,0.3755671979233365,1.0,0.0,1.0,0.0,1.119316420153013
87,94,1.533344502416694,1.0,0.0,1.0,0.0,1.1524072385761404
87,95,0.0,1.0,0.0,1.0,0.0,0.0
87,96,0.0,1.0,87.0,0.0,0.0,0.0
87,97,0.0,1.0,0.0,0.0,0.0,0.0
87,98,0.0,1.0,0.0,0.0,0.0,0.0
87,99,0.0,1.0,0.0,0.0,0.0,0.0
88,0,0.0,0.0,0.0,0.0,0.0,0.0
88,1,0.0,0.0,88.0,0.0,0.0,0.0
88,2,0.0,0.0,88.0,0.0,0.0,0.0
88,3,0.0,,0.0,0.0,0.0,0.0
88,4,0.0,0.0,0.0,0.0,0.0,0.0
88,5,0.0,0.0,0.0,0.0,0.0,0.0
88,6,0.0,0.0,0.0,0.0,0.0,0.0
88,7,0.0,0.0,0.0,0.0,0.0,0.0
88,8,0.0,0.0,88.0,0.0,0.0,0.0
88,9,0.0,0.0,0.0,0.0,0.0,0.0
88,10,0.0,0.0,0.0,0.0,0.0,
88,11,0.0,0.0,0.0,0.0,0.0,0.0
88,12,0.0,0.0,,0.0,0.0,0.0
88,13,0.0,0.0,0.0,0.0,0.0,0.0
88,14,0.0,0.0,88.0,0.0,0.0,0.0
88,15,0.0,0.0,0.0,0.0,0.0,0.0
88,16,0.0,0.0,0.0,0.0,0.0,
88,17,0.0,0.0,0.0,0.0,0.0,0.0
88,18,0.0,0.0,0.0,,0.0,0.0
88,19,0.0,0.0,0.0,0.0,0.0,0.0
88,20,0.0,0.0,88.0,0.0,0.0,0.0
88,21,0.0,0.0,88.0,0.0,0.0,0.0
88,22,0.0,0.0,0.0,0.0,0.0,0.0
88,23,0.0,0.0,0.0,0.0,0.0,0.0
88,24,0.0,0.0,0.0,0.0,0.0,0.0
88,25,0.0,0.0,0.0,0.0,0.0,0.0
88,26,0.0,0.0,88.0,0.0,0.0,0.0
88,27,,0.0,88.0,0.0,0.0,0.0
88,28,0.0,0.0,0.0,0.0,0.0,0.0
88,29,0.0,0.0,0.0,0.0,0.0,0.0
88,30,0.0,0.0,0.0,0.0,,0.0
88,31,,0.0,0.0,0.0,0.0,0.0
88,32,0.0,0.0,0.0,0.0,0.0,0.0
88,33,0.0,0.0,88.0,0.0,0.0,0.0
88,34,0.0,0.0,0.0,0.0,0.0,0.0
88,35,0.0,0.0,0.0,0.0,0.0,0.0
88,36,0.0,0.0,0.0,0.0,0.0,0.0
88,37,0.0,0.0,0.0,0.0,0.0,0.0
88,38,0.0,0.0,0.0,0.0,0.0,0.0
88,39,0.0,0.0,88.0,0.0,0.0,0.0
88,40,0.0,0.0,88.0,0.0,0.0,0.0
88,41,0.0,0.75,0.0,0.0,0.0,0.0
88,42,0.0,0.75,0.0,0.0,0.0,0.0
88,43,0.0,0.75,,0.0,0.0,0.0
88,44,0.0,0.75,0.0,0.0,0.0,0.0
88,45,0.0,0.75,88.0,0.0,0.0,0.0
88,46,0.0,0.75,88.0,,0.0,0.0
88,47,0.0,0.75,0.0,0.0,,0.0
88,48,0.0,0.75,0.0,0.0,0.0,0.0
88,49,0.0,0.75,0.0,0.0,0.0,0.0
88,50,0.0,0.75,0.0,0.0,0.0,0.0
88,51,0.0,0.75,88.0,0.0,0.0,0.0
88,52,0.0,0.75,88.0,0.0,0.0,0.0
88,53,0.0,0.75,0.0,0.0,0.0,0.0
88,54,0.0,0.75,0.0,0.0,0.0,0.0
88,55,0.0,0.75,0.0,0.0,0.0,0.0
88,56,0.0,0.75,0.0,0.0,0.0,0.0
88,57,0.0,0.75,0.0,0.0,0.0,0.0
88,58,0.0,0.75,88.0,0.0,0.0,0.0
88,59,0.0,0.75,0.0,0.0,0.0,0.0
88,60,0.0,0.0,,,0.0,0.0
88,61,0.0,0.0,0.0,0.0,0.0,0.0
88,62,0.0,0.0,0.0,0.0,0.0,
88,63,0.0,0.0,0.0,0.0,0.0,0.0
88,64,0.0,0.0,88.0,0.0,0.0,0.0
88,65,0.0,0.0,88.0,0.0,0.0,0.0
88,66,0.0,0.0,0.0,0.0,0.0,0.0
88,67,0.0,0.0,0.0,0.0,0.0,0.0
88,68,0.0,0.0,0.0,0.0,0.0,0.0
88,69,0.0,0.0,0.0,0.0,0.0,0.0
88,70,0.0,0.0,88.0,0.0,0.0,0.0
88,71,0.0,0.0,88.0,0.0,0.0,0.0
88,72,0.0,0.0,0.0,,0.0,0.0
88,73,0.0,0.0,0.0,0.0,0.0,0.0
88,74,0.0,0.0,0.0,0.0,0.0,0.0
88,75,0.0,0.0,0.0,0.0,0.0,0.0
88,76,0.0,0.0,0.0,0.0,0.0,0.0
88,77,0.0,0.0,88.0,0.0,0.0,0.0
88,78,0.0,0.0,0.0,0.0,0.0,0.0
88,79,0.0,0.0,0.0,0.0,0.0,0.0
88,80,0.0,0.0,0.0,0.0,0.0,0.0
88,81,0.0,0.0,0.0,0.0,0.0,0.0
88,82,0.0,0.0,,0.0,0.0,0.0
88,83,0.0,0.0,88.0,0.0,0.0,0.0
88,84,0.0,0.0,88.0,,0.0,0.0
88,85,0.0,0.0,0.0,1.0,0.0,0.0
88,86,0.0,0.0,0.0,1.0,0.0,1.9187864030010453
88,87,0.0,0.0,0.0,1.0,0.0,1.8199397760348237
88,88,0.0,,0.0,1.0,0.0,0.9642665414899984
88,89,0.0,0.0,88.0,1.0,0.0,0.1398853307162932
88,90,1.82659172500448,0.0,88.0,1.0,0.0,0.1049945893582361
88,91,0.763385571578944,0.0,0.0,1.0,0.0,0.8907880894243704
88,92,1.5215414236802631,0.0,0.0,1.0,0.0,1.772776627964948
88,93,0.8051901473531493,1.0,0.0,1.0,0.0,1.9368826089472624
88,94,1.9629674518465068,1.0,0.0,1.0,0.0,1.2279032184089391
88,95,0.0,1.0,,1.0,0.0,0.0
88,96,0.0,1.0,,0.0,0.0,0.0
88,97,0.0,1.0,0.0,0.0,0.0,0.0
88,98,0.0,1.0,0.0,0.0,0.0,0.0
88,99,0.0,1.0,0.0,0.0,,0.0
89,0,0.0,0.0,0.0,0.0,0.0,0.0
89,1,0.0,0.0,89.0,0.0,0.0,0.0
89,2,0.0,0.0,89.0,0.0,0.0,0.0
89,3,0.0,0.0,0.0,0.0,,0.0
89,4,0.0,0.0,0.0,0.0,0.0,0.0
89,5,0.0,0.0,0.0,0.0,0.0,0.0
89,6,0.0,0.0,0.0,0.0,0.0,0.0
89,7,0.0,0.0,89.0,0.0,0.0,0.0
89,8,0.0,0.0,,0.0,0.0,0.0
89,9,0.0,0.0,0.0,0.0,0.0,0.0
89,10,0.0,0.0,0.0,0.0,0.0,0.0
89,11,0.0,0.0,0.0,0.0,0.0,0.0
89,12,0.0,0.0,0.0,0.0,0.0,0.0
89,13,0.0,0.0,0.0,0.0,0.0,0.0
89,14,0.0,0.0,89.0,0.0,0.0,0.0
89,15,0.0,0.0,89.0,0.0,0.0,0.0
89,16,0.0,0.0,0.0,0.0,0.0,0.0
89,17,0.0,0.0,0.0,0.0,0.0,0.0
89,18,0.0,0.0,0.0,0.0,0.0,0.0
89,19,0.0,0.0,0.0,0.0,0.0,0.0
89,20,0.0,0.0,89.0,0.0,0.0,0.0
89,21,0.0,0.0,89.0,0.0,0.0,
89,22,0.0,0.0,0.0,0.0,0.0,0.0
89,23,0.0,0.0,0.0,0.0,0.0,0.0
89,24,0.0,0.0,0.0,0.0,0.0,0.0
89,25,0.0,0.0,,0.0,0.0,0.0
89,26,0.0,0.0,89.0,0.0,0.0,0.0
89,27,0.0,0.0,89.0,0.0,0.0,0.0
89,28,0.0,0.0,0.0,0.0,0.0,0.0
89,29,0.0,0.0,0.0,0.0,0.0,0.0
89,30,0.0,0.0,0.0,0.0,0.0,0.0
89,31,0.0,0.0,0.0,0.0,0.0,0.0
89,32,0.0,0.0,89.0,0.0,0.0,0.0
89,33,0.0,0.0,89.0,0.0,0.0,0.0
89,34,0.0,0.0,89.0,0.0,0.0,0.0
89,35,0.0,0.0,0.0,0.0,0.0,0.0
89,36,0.0,0.0,0.0,0.0,0.0,0.0
89,37,0.0,0.0,0.0,,0.0,0.0
89,38,0.0,0.0,0.0,0.0,0.0,0.0
89,39,0.0,0.0,89.0,0.0,0.0,0.0
89,40,0.0,0.0,89.0,,0.0,0.0
89,41,0.0,0.75,,0.0,0.0,0.0
89,42,0.0,0.75,0.0,0.0,0.0,0.0
89,43,0.0,0.75,0.0,0.0,0.0,0.0
89,44,0.0,0.75,0.0,0.0,0.0,0.0
89,45,0.0,,89.0,0.0,0.0,0.0
89,46,0.0,0.75,89.0,0.0,0.0,0.0
89,47,0.0,0.75,0.0,0.0,0.0,0.0
89,48,0.0,0.75,0.0,,0.0,0.0
89,49,0.0,0.75,0.0,0.0,0.0,0.0
